customer_id,age,gender,income,employment_type,credit_score,loan_amount,loan_term,num_delinquencies,default
C05455,29,Male,57108,Self-employed,682,11348,12,0,0
C05456,62,Female,66444,Self-employed,632,3753,36,0,0
C05457,51,Female,59931,Salaried,755,11815,24,2,0
C05458,27,Male,64587,Salaried,714,13172,48,0,0
C05459,24,Female,63322,Self-employed,719,18485,36,3,0
C05460,39,Male,36099,Salaried,665,11452,24,0,0
C05461,62,Female,44989,Self-employed,666,10291,60,2,0
C05462,50,Female,76691,Self-employed,702,12570,12,1,0
C05463,51,Male,41830,Salaried,544,4735,24,0,0
C05464,55,Male,77808,Salaried,657,23616,48,0,0
C05465,41,Male,43741,Salaried,588,19823,36,0,0
C05466,51,Male,19286,Salaried,691,14841,60,0,0
C05467,39,Female,46290,Salaried,622,11584,24,0,0
C05468,51,Female,62698,Self-employed,673,3113,24,1,0
C05469,52,Male,74951,Salaried,635,10142,12,1,0
C05470,22,Female,27831,Salaried,751,12493,24,0,0
C05471,30,Female,62424,Salaried,793,4872,36,1,0
C05472,22,Male,63397,Self-employed,725,7272,48,2,1
C05473,22,Male,69521,Salaried,728,7575,36,2,0
C05474,44,Female,9932,Self-employed,677,6874,24,1,0
C05475,37,Male,74852,Salaried,648,18428,48,1,1
C05476,52,Male,56613,Salaried,583,9174,24,1,1
C05477,36,Female,56879,Salaried,689,16752,48,2,0
C05478,36,Female,65584,Unemployed,664,7566,48,0,0
C05479,59,Male,19927,Salaried,691,8272,36,4,0
C05480,51,Female,65224,Self-employed,644,10232,24,2,1
C05481,63,Male,85623,Self-employed,605,11031,36,1,0
C05482,44,Male,29470,Self-employed,622,4742,48,1,0
C05483,21,Female,49034,Salaried,756,11776,36,1,0
C05484,31,Female,50561,Self-employed,776,4442,36,2,0
C05485,41,Male,55346,Unemployed,601,19254,60,2,0
C05486,24,Male,56390,Self-employed,646,7336,36,1,0
C05487,27,Male,39927,Self-employed,592,14324,12,1,0
C05488,46,Female,50599,Salaried,683,7195,36,2,0
C05489,32,Male,76160,Salaried,684,16326,36,0,0
C05490,51,Female,56092,Self-employed,674,7630,24,0,0
C05491,37,Male,55523,Salaried,654,9730,36,1,1
C05492,53,Female,39281,Self-employed,692,8790,60,0,0
C05493,31,Male,70087,Unemployed,712,8522,24,0,0
C05494,48,Female,46746,Self-employed,714,2659,48,1,0
C05495,52,Male,19247,Unemployed,741,6366,60,2,0
C05496,21,Male,56303,Salaried,662,11754,24,1,0
C05497,48,Male,60603,Self-employed,650,12735,12,1,0
C05498,62,Male,45517,Salaried,727,4312,36,0,0
C05499,27,Female,16517,Salaried,651,6729,36,2,0
C05500,22,Female,33256,Self-employed,669,9604,60,1,0
C05501,62,Female,48273,Salaried,652,10406,36,0,0
C05502,44,Female,44143,Unemployed,764,11916,12,2,0
C05503,24,Female,56625,Salaried,709,15210,24,1,0
C05504,64,Male,58875,Unemployed,623,11681,36,1,0
C05505,39,Female,43462,Salaried,679,4976,24,2,0
C05506,46,Female,29015,Self-employed,700,13474,12,1,0
C05507,31,Female,71798,Self-employed,623,14908,24,1,0
C05508,60,Female,58408,Self-employed,697,2097,24,1,1
C05509,63,Male,60070,Salaried,672,12349,24,1,0
C05510,31,Male,55762,Self-employed,618,16580,60,0,0
C05511,23,Male,66461,Salaried,612,6759,36,0,0
C05512,32,Male,44283,Self-employed,748,13486,36,0,0
C05513,23,Female,62424,Salaried,638,6499,24,0,0
C05514,62,Female,60027,Salaried,730,8515,48,0,0
C05515,47,Male,59531,Salaried,712,5595,24,0,0
C05516,22,Male,32080,Salaried,648,13114,60,1,1
C05517,36,Female,52086,Unemployed,704,13826,48,0,0
C05518,22,Female,55805,Salaried,696,12097,60,0,0
C05519,50,Male,76684,Self-employed,725,12971,36,0,0
C05520,40,Male,51497,Salaried,688,13621,36,1,0
C05521,58,Male,66229,Unemployed,663,16801,48,0,0
C05522,48,Male,27702,Salaried,746,7124,48,0,0
C05523,45,Female,39252,Salaried,716,1000,36,2,0
C05524,52,Female,56586,Self-employed,647,7955,36,0,0
C05525,30,Female,56455,Self-employed,671,7996,24,2,0
C05526,62,Male,39249,Salaried,744,14106,48,1,0
C05527,60,Female,64336,Salaried,754,1000,36,0,0
C05528,53,Female,47487,Salaried,671,11348,12,0,0
C05529,33,Male,47137,Salaried,704,16717,36,3,0
C05530,61,Male,48823,Self-employed,698,10067,36,1,0
C05531,62,Male,70079,Salaried,624,12847,12,2,0
C05532,57,Male,66334,Salaried,705,6457,48,2,0
C05533,36,Male,78247,Salaried,572,13601,24,1,1
C05534,42,Male,58257,Salaried,725,9551,24,2,0
C05535,40,Female,78963,Self-employed,706,7166,36,2,1
C05536,63,Female,53571,Self-employed,528,10290,36,0,1
C05537,47,Female,48103,Salaried,631,14198,36,1,0
C05538,61,Female,43427,Salaried,591,9450,36,1,0
C05539,36,Female,47356,Salaried,628,9170,60,1,0
C05540,54,Female,48092,Unemployed,686,9763,24,3,0
C05541,52,Male,39714,Salaried,767,11354,36,1,0
C05542,46,Male,41140,Salaried,705,11035,48,2,0
C05543,45,Male,59113,Salaried,661,10976,24,0,0
C05544,22,Female,42678,Unemployed,715,3902,12,0,0
C05545,32,Female,24494,Self-employed,710,9267,12,2,0
C05546,60,Male,23731,Salaried,752,16314,24,1,0
C05547,29,Male,18539,Salaried,721,12888,24,3,0
C05548,32,Male,28737,Self-employed,680,16031,36,1,0
C05549,46,Male,32000,Salaried,604,12067,36,1,0
C05550,29,Male,35389,Salaried,747,11089,24,1,0
C05551,30,Female,54290,Unemployed,673,17202,24,0,0
C05552,52,Female,30920,Unemployed,635,7789,36,1,0
C05553,54,Female,36208,Unemployed,580,7510,60,1,1
C05554,40,Male,22522,Salaried,622,18679,24,0,0
C05555,59,Female,40093,Salaried,700,14524,36,0,1
C05556,22,Male,60858,Salaried,660,8590,24,1,0
C05557,21,Female,49649,Self-employed,729,6829,36,1,0
C05558,56,Male,51229,Self-employed,760,4842,24,2,0
C05559,44,Male,49970,Self-employed,573,8407,24,1,0
C05560,47,Female,30727,Unemployed,629,14612,48,0,0
C05561,22,Female,43868,Self-employed,686,1000,48,0,0
C05562,51,Female,53314,Salaried,754,15472,36,1,0
C05563,34,Female,64543,Salaried,638,13539,60,2,0
C05564,22,Female,55454,Salaried,691,4837,36,0,0
C05565,49,Male,63209,Salaried,625,10293,48,2,0
C05566,35,Female,33706,Salaried,675,7472,36,0,0
C05567,32,Female,27449,Self-employed,686,5482,24,1,0
C05568,57,Male,23713,Salaried,663,11457,36,0,0
C05569,48,Female,62255,Self-employed,761,12695,60,0,0
C05570,40,Male,28404,Self-employed,739,13847,60,3,0
C05571,59,Female,65925,Salaried,664,1066,36,1,0
C05572,44,Female,43310,Salaried,666,7784,36,0,0
C05573,41,Male,75031,Salaried,719,13107,36,1,0
C05574,30,Female,43270,Salaried,682,14854,36,0,0
C05575,34,Female,44093,Salaried,680,11262,48,2,1
C05576,57,Female,51004,Self-employed,645,15410,12,2,0
C05577,38,Female,43780,Self-employed,709,10979,48,1,0
C05578,44,Male,56271,Salaried,648,12640,36,0,1
C05579,34,Male,34329,Salaried,647,5823,36,0,0
C05580,54,Female,52795,Self-employed,694,13631,24,0,0
C05581,32,Female,38737,Salaried,687,3471,12,1,0
C05582,42,Male,46916,Salaried,681,4881,60,2,0
C05583,26,Male,29372,Self-employed,589,6162,60,0,0
C05584,56,Female,63084,Salaried,691,18388,48,1,0
C05585,56,Male,44662,Self-employed,579,8213,36,2,0
C05586,42,Male,63741,Salaried,731,12237,36,0,0
C05587,34,Male,38945,Salaried,652,12807,24,0,0
C05588,36,Male,49864,Salaried,687,12650,12,1,0
C05589,56,Female,63889,Self-employed,650,4941,36,3,0
C05590,45,Male,32367,Self-employed,695,11839,48,2,0
C05591,52,Female,36765,Salaried,619,5151,48,0,0
C05592,53,Female,62158,Unemployed,772,1783,48,3,0
C05593,56,Male,70211,Salaried,645,18494,24,1,0
C05594,40,Female,50243,Salaried,723,8760,48,1,0
C05595,38,Female,35456,Salaried,624,9012,48,1,0
C05596,58,Male,45231,Salaried,660,15340,12,1,0
C05597,23,Male,79545,Salaried,642,14205,36,1,0
C05598,43,Male,29996,Salaried,650,7139,36,0,0
C05599,52,Female,57919,Unemployed,701,11798,48,1,0
C05600,36,Female,51882,Self-employed,703,12949,48,0,0
C05601,25,Female,32654,Self-employed,700,3835,36,0,0
C05602,24,Female,45293,Salaried,636,6660,24,2,0
C05603,41,Male,22931,Self-employed,686,8788,12,2,1
C05604,60,Female,54323,Salaried,637,10582,36,2,0
C05605,34,Male,56495,Self-employed,753,17000,36,1,0
C05606,59,Male,29507,Unemployed,633,7052,60,1,0
C05607,51,Male,58349,Self-employed,656,17849,60,0,0
C05608,34,Male,40022,Salaried,682,12855,48,0,1
C05609,26,Female,38664,Salaried,628,2448,12,2,0
C05610,32,Male,35369,Unemployed,711,12115,24,3,0
C05611,36,Female,59924,Salaried,735,17750,24,0,0
C05612,37,Male,24892,Self-employed,635,9523,12,1,0
C05613,43,Male,26159,Salaried,646,6821,60,1,0
C05614,34,Male,41117,Salaried,739,7665,48,0,0
C05615,27,Female,41636,Self-employed,687,12962,36,1,0
C05616,52,Male,59399,Salaried,668,3604,60,1,1
C05617,35,Male,48632,Salaried,641,19328,36,0,0
C05618,64,Male,48658,Salaried,661,16074,36,1,0
C05619,37,Male,25702,Self-employed,672,14015,36,2,0
C05620,61,Female,46544,Salaried,711,4769,36,1,0
C05621,64,Female,13882,Salaried,679,17916,24,2,0
C05622,54,Male,53561,Self-employed,634,16948,24,0,0
C05623,25,Male,60159,Salaried,653,17893,36,0,0
C05624,47,Female,38307,Salaried,624,12282,36,3,0
C05625,43,Female,55630,Salaried,673,10835,48,0,0
C05626,60,Female,43414,Salaried,792,12126,36,2,0
C05627,34,Male,68481,Salaried,803,13192,48,0,0
C05628,35,Female,53420,Unemployed,696,17228,60,0,0
C05629,63,Male,34420,Self-employed,597,4008,48,2,0
C05630,53,Female,67564,Salaried,726,11973,24,1,0
C05631,51,Female,62405,Salaried,713,13375,36,1,0
C05632,55,Male,43817,Salaried,814,16047,48,0,0
C05633,37,Female,57432,Salaried,683,9333,36,2,0
C05634,48,Male,57192,Unemployed,658,11268,48,1,0
C05635,39,Female,43615,Salaried,630,10258,48,0,0
C05636,43,Male,50984,Self-employed,721,12347,24,0,0
C05637,52,Female,53667,Salaried,670,8022,36,0,0
C05638,60,Female,39865,Salaried,667,14108,48,1,0
C05639,33,Male,70198,Salaried,654,12826,24,5,0
C05640,40,Male,20341,Salaried,790,3608,36,0,0
C05641,55,Male,60154,Self-employed,659,5004,24,1,0
C05642,25,Male,31724,Salaried,715,9942,24,0,0
C05643,29,Female,46347,Salaried,703,26288,24,2,0
C05644,49,Female,26026,Self-employed,568,9444,36,0,0
C05645,26,Female,30214,Self-employed,790,5735,60,3,0
C05646,45,Female,48693,Self-employed,587,7287,36,0,0
C05647,51,Female,51091,Salaried,634,13358,48,0,0
C05648,42,Female,65897,Self-employed,654,18821,36,0,0
C05649,22,Male,44013,Salaried,643,7591,48,0,0
C05650,25,Female,59246,Self-employed,668,11778,48,3,0
C05651,47,Female,49846,Self-employed,641,8098,36,1,0
C05652,45,Male,58668,Salaried,747,13962,24,0,0
C05653,28,Female,33620,Salaried,709,8100,60,1,0
C05654,21,Female,51332,Unemployed,648,14664,48,0,1
C05655,40,Female,55598,Salaried,638,1000,36,2,0
C05656,64,Male,42550,Self-employed,651,13905,36,0,0
C05657,43,Male,55714,Salaried,634,9413,48,1,0
C05658,52,Female,57139,Self-employed,620,13239,12,1,0
C05659,31,Male,42232,Self-employed,726,10083,12,3,0
C05660,59,Female,61631,Salaried,660,4162,12,0,0
C05661,44,Female,15456,Salaried,699,11067,24,2,0
C05662,31,Female,21269,Salaried,683,14084,24,0,0
C05663,49,Male,34486,Salaried,752,11331,36,1,0
C05664,46,Female,54220,Salaried,724,2800,24,0,0
C05665,36,Female,38675,Self-employed,698,11115,12,1,0
C05666,55,Female,29933,Unemployed,794,12589,36,2,0
C05667,40,Female,48671,Self-employed,644,7968,36,2,0
C05668,23,Female,51505,Self-employed,670,1000,36,0,0
C05669,21,Male,40451,Self-employed,712,7570,24,2,0
C05670,21,Female,32232,Self-employed,722,3689,36,0,0
C05671,37,Male,50106,Self-employed,636,9506,36,1,0
C05672,22,Female,61924,Salaried,678,3742,36,0,0
C05673,49,Male,31786,Salaried,681,3545,12,1,0
C05674,40,Female,73714,Salaried,796,13869,36,0,0
C05675,26,Female,41500,Self-employed,713,10815,48,2,0
C05676,28,Male,40449,Salaried,734,12463,48,0,0
C05677,49,Male,52014,Salaried,660,7147,36,2,0
C05678,53,Female,51549,Salaried,642,7600,60,0,0
C05679,23,Male,16490,Unemployed,658,6808,48,1,0
C05680,55,Male,48377,Self-employed,707,7465,24,1,0
C05681,25,Female,58669,Salaried,753,7696,36,2,0
C05682,47,Female,65418,Self-employed,608,5028,24,2,0
C05683,64,Female,48263,Unemployed,779,6443,36,0,0
C05684,32,Female,44658,Salaried,724,10974,24,3,0
C05685,40,Female,60870,Salaried,730,4998,12,1,0
C05686,40,Male,76876,Salaried,726,11634,60,1,0
C05687,29,Female,51403,Salaried,659,2150,36,2,0
C05688,59,Male,47263,Unemployed,673,11517,60,1,0
C05689,24,Female,68852,Self-employed,714,9621,24,1,0
C05690,39,Female,33053,Self-employed,667,11611,24,1,0
C05691,58,Male,50939,Salaried,691,11615,24,1,0
C05692,47,Female,86114,Unemployed,646,4886,36,3,0
C05693,63,Male,56800,Salaried,718,10281,48,1,0
C05694,33,Male,61501,Salaried,672,4351,36,0,1
C05695,33,Male,45069,Salaried,659,7944,12,0,0
C05696,42,Female,58794,Self-employed,638,14693,36,0,0
C05697,48,Female,68237,Self-employed,646,5083,48,0,0
C05698,42,Female,27287,Salaried,613,9717,36,3,0
C05699,63,Female,48555,Self-employed,701,5950,36,0,0
C05700,39,Female,55246,Salaried,650,11527,48,0,0
C05701,28,Female,49154,Salaried,677,14614,60,1,0
C05702,28,Male,42692,Salaried,740,7659,36,1,0
C05703,62,Female,70927,Salaried,674,11080,48,1,0
C05704,46,Female,53054,Self-employed,672,8888,48,0,0
C05705,46,Female,39483,Self-employed,677,5123,36,1,0
C05706,43,Female,64763,Salaried,694,11773,48,1,0
C05707,63,Male,70846,Salaried,656,12429,36,0,0
C05708,33,Male,67111,Self-employed,722,5066,36,0,0
C05709,48,Male,43765,Salaried,686,14318,48,1,0
C05710,29,Male,44413,Salaried,652,16354,36,0,0
C05711,40,Male,34398,Salaried,662,5542,36,0,0
C05712,39,Female,53809,Salaried,737,16892,36,0,0
C05713,59,Male,66478,Salaried,647,10020,48,0,1
C05714,32,Male,58462,Salaried,700,9654,24,0,0
C05715,35,Female,76281,Salaried,703,18315,48,0,0
C05716,51,Female,20894,Salaried,626,14188,24,2,0
C05717,34,Male,52102,Salaried,607,6883,12,2,0
C05718,31,Female,62474,Self-employed,663,7460,48,0,0
C05719,46,Female,40866,Self-employed,720,11628,24,2,0
C05720,62,Male,33027,Salaried,606,11576,24,1,0
C05721,47,Female,31892,Salaried,636,9807,48,1,0
C05722,31,Male,51566,Salaried,713,6482,36,0,0
C05723,58,Male,31517,Salaried,626,7265,60,0,0
C05724,54,Female,72095,Self-employed,731,9880,60,3,0
C05725,63,Male,57724,Salaried,812,2072,36,3,0
C05726,39,Male,46988,Salaried,639,12487,36,0,0
C05727,26,Female,48792,Salaried,753,11288,24,1,0
C05728,58,Female,66228,Salaried,696,5320,36,2,0
C05729,62,Female,70113,Salaried,640,12424,36,1,0
C05730,48,Female,35991,Unemployed,759,1430,12,1,0
C05731,21,Male,39002,Self-employed,700,11844,36,0,0
C05732,55,Female,44640,Salaried,739,14489,12,3,1
C05733,60,Female,40630,Self-employed,797,11971,48,1,1
C05734,28,Male,22928,Salaried,674,13013,60,2,0
C05735,27,Male,37776,Salaried,707,13330,24,0,0
C05736,31,Male,39442,Unemployed,624,11977,36,0,0
C05737,59,Male,31997,Salaried,656,9734,12,0,0
C05738,24,Female,56604,Unemployed,675,8403,36,0,0
C05739,45,Female,48112,Self-employed,690,15729,36,1,0
C05740,32,Male,59259,Unemployed,573,13035,24,0,0
C05741,46,Male,35228,Self-employed,757,15926,36,0,0
C05742,58,Male,59508,Salaried,711,14956,60,2,1
C05743,32,Male,52170,Self-employed,705,4143,24,2,0
C05744,63,Female,41773,Salaried,782,6669,36,3,0
C05745,57,Male,74064,Self-employed,761,1000,48,0,0
C05746,44,Female,51690,Salaried,672,2213,48,1,0
C05747,36,Male,42101,Self-employed,651,1000,48,3,0
C05748,33,Female,54215,Self-employed,711,1000,12,1,0
C05749,45,Female,35802,Self-employed,757,8810,60,1,0
C05750,24,Female,47348,Self-employed,672,15874,48,0,0
C05751,31,Female,80436,Self-employed,724,11775,60,3,0
C05752,52,Male,23456,Salaried,765,13477,60,1,0
C05753,27,Female,42076,Self-employed,729,10270,36,1,0
C05754,31,Male,47786,Self-employed,600,10720,36,0,0
C05755,48,Female,44503,Self-employed,620,13884,48,0,0
C05756,61,Female,42490,Unemployed,779,9183,48,0,0
C05757,43,Male,75398,Salaried,685,10628,60,2,0
C05758,43,Male,41677,Salaried,696,7965,60,0,0
C05759,48,Female,55952,Self-employed,708,3909,36,2,0
C05760,63,Female,40811,Salaried,751,9357,36,0,0
C05761,46,Male,55987,Salaried,640,4121,24,0,0
C05762,45,Female,64035,Self-employed,659,14401,48,2,0
C05763,49,Male,48884,Salaried,629,12444,24,1,0
C05764,39,Male,41422,Unemployed,576,17448,48,0,1
C05765,53,Male,48147,Unemployed,700,6081,60,1,0
C05766,56,Female,58026,Salaried,636,3135,12,1,0
C05767,34,Female,62996,Self-employed,728,2368,36,0,0
C05768,34,Male,53855,Salaried,649,17874,24,1,1
C05769,55,Male,48807,Self-employed,612,8016,36,0,0
C05770,50,Male,69182,Salaried,732,2502,24,0,0
C05771,48,Male,40600,Self-employed,706,12351,12,1,0
C05772,37,Female,43816,Salaried,671,8329,36,0,0
C05773,23,Male,76905,Self-employed,674,5270,24,3,0
C05774,36,Female,48548,Self-employed,710,17434,36,1,0
C05775,50,Male,59885,Salaried,765,9293,36,0,0
C05776,49,Female,36696,Self-employed,700,12835,36,2,0
C05777,35,Female,65014,Unemployed,703,12165,24,1,0
C05778,45,Female,32740,Self-employed,657,23582,24,3,0
C05779,58,Female,31626,Self-employed,668,8993,12,0,0
C05780,62,Female,63387,Salaried,514,5005,48,1,1
C05781,58,Male,44578,Salaried,632,6603,24,1,0
C05782,43,Male,46364,Salaried,626,14949,60,4,0
C05783,45,Female,56458,Salaried,625,11252,48,0,0
C05784,62,Male,45648,Salaried,660,7648,24,2,0
C05785,27,Male,34284,Self-employed,666,11714,24,1,0
C05786,42,Male,41481,Salaried,626,16642,36,0,1
C05787,37,Male,35377,Salaried,742,18296,48,1,0
C05788,38,Male,67420,Self-employed,709,11845,36,0,0
C05789,61,Male,68085,Salaried,690,15675,12,1,0
C05790,30,Male,37389,Salaried,712,2888,48,1,0
C05791,30,Female,56531,Salaried,594,13110,60,0,0
C05792,27,Male,45911,Salaried,592,9097,12,0,1
C05793,58,Male,71891,Unemployed,740,4256,48,1,0
C05794,47,Male,85541,Self-employed,799,5339,48,0,0
C05795,53,Female,60976,Salaried,682,5918,36,0,0
C05796,21,Female,42294,Salaried,792,11466,36,0,0
C05797,64,Male,32616,Unemployed,680,4464,24,3,0
C05798,54,Female,53671,Self-employed,644,13542,48,1,0
C05799,24,Female,47661,Salaried,729,14819,36,2,0
C05800,37,Male,28363,Self-employed,572,9404,12,4,0
C05801,24,Female,51190,Salaried,650,8967,48,0,0
C05802,63,Male,81685,Salaried,638,10781,24,0,0
C05803,46,Female,62085,Salaried,620,7532,36,1,0
C05804,24,Male,32572,Unemployed,655,17305,24,0,0
C05805,21,Female,49723,Self-employed,694,1000,36,0,0
C05806,27,Male,55601,Salaried,745,8065,48,2,0
C05807,50,Male,57386,Self-employed,732,2175,60,1,0
C05808,29,Female,25456,Salaried,600,12880,24,1,0
C05809,55,Male,48240,Salaried,794,11068,36,0,0
C05810,28,Male,53915,Salaried,742,13767,36,0,0
C05811,44,Female,47201,Self-employed,682,10799,12,2,0
C05812,39,Male,21064,Salaried,747,11959,48,1,0
C05813,56,Male,47725,Salaried,633,5633,12,2,0
C05814,63,Female,61762,Salaried,722,10740,36,0,0
C05815,47,Male,41420,Self-employed,583,6089,24,1,0
C05816,52,Female,42950,Salaried,664,13061,36,2,0
C05817,34,Male,70967,Salaried,748,5261,60,3,0
C05818,38,Female,47002,Salaried,657,7421,48,0,0
C05819,48,Female,51678,Salaried,659,9579,48,0,0
C05820,49,Male,22033,Self-employed,649,17660,12,1,0
C05821,36,Female,34207,Unemployed,670,10157,48,0,1
C05822,55,Male,82845,Salaried,629,20107,12,0,0
C05823,51,Male,74832,Self-employed,759,16911,36,2,0
C05824,24,Female,57093,Salaried,620,8481,36,0,0
C05825,57,Male,15697,Salaried,696,12018,24,2,0
C05826,37,Male,30024,Salaried,722,12773,36,3,0
C05827,59,Female,29622,Self-employed,643,1000,48,2,0
C05828,46,Male,29403,Self-employed,607,1424,48,0,1
C05829,59,Male,44209,Self-employed,651,12244,24,0,0
C05830,61,Female,61711,Salaried,660,12559,24,2,0
C05831,24,Male,40521,Self-employed,725,10758,36,1,0
C05832,50,Male,45343,Self-employed,672,4430,48,2,0
C05833,50,Female,45391,Salaried,680,22059,36,0,0
C05834,42,Male,63548,Unemployed,609,12835,60,2,1
C05835,31,Male,63398,Salaried,670,15097,36,0,0
C05836,22,Female,52429,Self-employed,751,14664,24,2,0
C05837,64,Male,69176,Salaried,734,10737,12,1,0
C05838,32,Male,44257,Self-employed,654,10424,48,1,0
C05839,50,Female,76203,Self-employed,721,14516,12,1,0
C05840,56,Female,40908,Salaried,672,7383,12,4,0
C05841,38,Male,20478,Unemployed,705,14864,48,1,0
C05842,46,Male,31056,Salaried,665,10879,12,1,0
C05843,27,Female,29723,Salaried,631,12958,48,1,0
C05844,21,Male,38897,Self-employed,629,10891,36,2,0
C05845,46,Male,66929,Salaried,706,5565,36,0,0
C05846,43,Male,43263,Salaried,547,9159,60,1,0
C05847,46,Female,29675,Self-employed,733,16105,48,2,0
C05848,26,Male,28157,Self-employed,667,13221,12,0,0
C05849,26,Male,49137,Unemployed,647,15524,48,1,0
C05850,64,Female,72871,Self-employed,729,14701,36,2,0
C05851,28,Female,53315,Self-employed,541,7152,36,0,0
C05852,44,Female,64158,Unemployed,703,2203,48,1,1
C05853,42,Male,56027,Salaried,762,14236,12,1,0
C05854,39,Male,27102,Salaried,611,9150,48,0,0
C05855,57,Female,59020,Self-employed,657,13452,36,2,0
C05856,38,Male,32914,Salaried,702,17001,24,0,0
C05857,51,Male,43748,Salaried,601,8229,12,1,0
C05858,57,Male,39159,Self-employed,692,6188,36,2,0
C05859,50,Male,48445,Unemployed,814,4893,36,3,0
C05860,62,Female,46270,Salaried,696,9890,48,2,0
C05861,53,Female,44290,Salaried,694,2939,48,1,0
C05862,30,Male,45861,Salaried,619,11762,36,1,0
C05863,57,Female,54015,Salaried,746,12000,24,0,0
C05864,32,Male,45860,Salaried,543,11972,48,0,1
C05865,50,Male,47411,Self-employed,678,1550,36,2,1
C05866,47,Female,79882,Salaried,725,15950,12,2,0
C05867,59,Female,65593,Salaried,555,10637,48,1,1
C05868,29,Male,42522,Self-employed,579,7748,48,1,0
C05869,41,Male,51600,Self-employed,606,13247,48,1,0
C05870,32,Male,50426,Salaried,748,13182,24,1,0
C05871,49,Male,51199,Salaried,648,4271,36,0,0
C05872,53,Female,49686,Salaried,724,9752,36,0,0
C05873,63,Female,51307,Unemployed,716,7001,60,1,0
C05874,35,Male,46223,Salaried,596,7904,60,2,0
C05875,22,Male,40781,Unemployed,660,12615,12,0,0
